"","symbol","date","CARD.x","DISC.x","HACK.x","INSD.x","PHYS.x","PORT.x","STAT.x","UNKN.x","IS_EFFECTIVE","MATERIAL_WEAKNESS","SIG_DEFICIENCY","IC_OP_TYPE","AUDITOR_FKEY","AUDITOR_AGREES","COMBINED_IC_OP","IC_IS_EFFECTIVE","AUDIT_FEES","NON_AUDIT_FEES","BENEFITS_FEES","IT_FEES","TAX_FEES","AUDIT_RELATED_FEES","OTHER_FEES","CARD.y","DISC.y","HACK.y","INSD.y","PHYS.y","PORT.y","STAT.y","UNKN.y","BRCH"
"636","GRPN",2012,0,1,0,0,0,0,0,0,1,0,1,1,2,NA,0,"1",7769500,1624990,0,0,1621000,0,3990,0,0,0,0,0,0,0,0,0
"637","GRPN",2012,0,1,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"638","GRPN",2012,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0,"1",7769500,1624990,0,0,1621000,0,3990,0,0,0,0,0,0,0,0,0
"639","GRPN",2012,0,1,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"640","GRPN",2012,0,1,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"641","GS",2013,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"642","GS",2013,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,"1",52200000,9800000,0,0,2200000,7600000,0,0,0,0,0,0,0,0,0,0
"643","GS",2013,0,1,0,0,0,0,0,0,1,0,0,1,1,NA,1,"1",52200000,9800000,0,0,2200000,7600000,0,0,0,0,0,0,0,0,0,0
"644","GS",2013,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"645","GS",2013,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"646","GS",2013,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,"1",52200000,9800000,0,0,2200000,7600000,0,0,0,0,0,0,0,0,0,0
"647","GS",2013,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"648","GS",2013,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,"1",52200000,9800000,0,0,2200000,7600000,0,0,0,0,0,0,0,0,0,0
"649","GS",2013,0,1,0,0,0,0,0,0,1,0,0,1,1,NA,1,"1",52200000,9800000,0,0,2200000,7600000,0,0,0,0,0,0,0,0,0,0
"650","GS",2013,0,1,0,0,0,0,0,0,1,0,0,1,1,NA,1,"1",52200000,9800000,0,0,2200000,7600000,0,0,0,0,0,0,0,0,0,0
"651","GS",2013,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"652","GS",2013,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"653","GS",2013,0,1,0,0,0,0,0,0,1,0,0,1,1,NA,1,"1",52200000,9800000,0,0,2200000,7600000,0,0,0,0,0,0,0,0,0,0
"654","GS",2013,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,"1",52200000,9800000,0,0,2200000,7600000,0,0,0,0,0,0,0,0,0,0
"655","GS",2014,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"656","GS",2014,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,"1",53500000,10200000,0,0,1700000,8500000,0,0,0,0,0,0,0,0,0,0
"657","GS",2014,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,"1",53500000,10200000,0,0,1700000,8500000,0,0,0,0,0,0,0,0,0,0
"658","GS",2014,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"659","GS",2014,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,"1",53500000,10200000,0,0,1700000,8500000,0,0,0,0,0,0,0,0,0,0
"660","GS",2014,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"661","GS",2014,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,"1",53500000,10200000,0,0,1700000,8500000,0,0,0,0,0,0,0,0,0,0
"662","GS",2014,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"663","GS",2014,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,"1",53500000,10200000,0,0,1700000,8500000,0,0,0,0,0,0,0,0,0,0
"664","GS",2014,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"665","GS",2014,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,"1",53500000,10200000,0,0,1700000,8500000,0,0,0,0,0,0,0,0,0,0
"666","GS",2014,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,"1",53500000,10200000,0,0,1700000,8500000,0,0,0,0,0,0,0,0,0,0
"667","GS",2014,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"668","GS",2014,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,"1",53500000,10200000,0,0,1700000,8500000,0,0,0,0,0,0,0,0,0,0
"669","H",2016,0,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"670","HD",2007,0,0,0,0,0,1,0,0,1,0,0,1,4,1,0,"1",5451000,1481000,0,0,212000,1269000,0,0,0,0,0,0,0,0,0,0
"671","HD",2007,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,"1",5451000,1481000,0,0,212000,1269000,0,0,0,0,0,0,0,0,0,0
"672","HD",2007,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"673","HD",2007,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"674","HD",2007,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"675","HD",2007,0,0,0,0,0,1,0,0,1,0,0,1,4,1,0,"1",5451000,1481000,0,0,212000,1269000,0,0,0,0,0,0,0,0,0,0
"676","HD",2007,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,"1",5451000,1481000,0,0,212000,1269000,0,0,0,0,0,0,0,0,0,0
"677","HD",2007,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"678","HD",2007,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"679","HD",2007,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"680","HD",2007,0,0,0,0,0,1,0,0,1,0,0,1,4,1,0,"1",5451000,1481000,0,0,212000,1269000,0,0,0,0,0,0,0,0,0,0
"681","HD",2007,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,"1",5451000,1481000,0,0,212000,1269000,0,0,0,0,0,0,0,0,0,0
"682","HD",2007,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"683","HD",2007,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"684","HD",2007,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"685","HD",2010,0,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"686","HD",2010,0,0,0,1,0,0,0,0,1,0,0,1,4,NA,0,"1",4609000,464000,0,0,264000,200000,0,0,0,0,0,0,0,0,0,0
"687","HD",2010,0,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"688","HD",2010,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,"1",4609000,464000,0,0,264000,200000,0,0,0,0,0,0,0,0,0,0
"689","HD",2010,0,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"690","HD",2012,0,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"691","HD",2012,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,"1",4750000,363000,0,0,188000,175000,0,0,0,0,0,0,0,0,0,0
"692","HD",2012,0,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"693","HD",2012,0,0,0,1,0,0,0,0,1,0,0,1,4,NA,0,"1",4750000,363000,0,0,188000,175000,0,0,0,0,0,0,0,0,0,0
"694","HD",2012,0,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"695","HD",2014,0,0,0,1,0,0,0,0,1,0,0,1,4,1,0,"1",5115000,1068000,0,0,653000,185000,230000,0,0,0,0,0,0,0,0,0
"696","HD",2014,0,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"697","HD",2014,0,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"698","HD",2014,0,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"699","HD",2014,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,"1",5115000,1068000,0,0,653000,185000,230000,0,0,0,0,0,0,0,0,0
"700","HD",2014,0,0,1,0,0,0,0,0,1,0,0,1,4,1,0,"1",5115000,1068000,0,0,653000,185000,230000,0,0,0,0,0,0,0,0,0
"701","HD",2014,0,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"702","HD",2014,0,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"703","HD",2014,0,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"704","HD",2014,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,"1",5115000,1068000,0,0,653000,185000,230000,0,0,0,0,0,0,0,0,0
"705","HIG",2007,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,"1",17013500,1407900,0,0,123193,1241740,42972,0,0,0,0,0,0,0,0,0
"706","HIG",2007,0,0,0,0,0,1,0,0,1,0,0,1,3,NA,0,"1",17013500,1407900,0,0,123193,1241740,42972,0,0,0,0,0,0,0,0,0
"707","HIG",2007,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"708","HIG",2007,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"709","HIG",2007,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"710","HNT",2008,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"711","HNT",2008,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"712","HNT",2008,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"713","HNT",2008,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,"1",7840000,788000,0,0,28000,760000,0,0,0,0,0,0,0,0,0,0
"714","HNT",2008,0,0,0,0,0,1,0,0,1,0,0,1,3,NA,0,"1",7840000,788000,0,0,28000,760000,0,0,0,0,0,0,0,0,0,0
"715","HNT",2008,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"716","HNT",2008,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"717","HNT",2008,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"718","HNT",2008,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,"1",7840000,788000,0,0,28000,760000,0,0,0,0,0,0,0,0,0,0
"719","HNT",2008,0,1,0,0,0,0,0,0,1,0,0,1,3,NA,0,"1",7840000,788000,0,0,28000,760000,0,0,0,0,0,0,0,0,0,0
"720","HNT",2009,0,0,0,0,0,1,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"721","HNT",2009,0,0,0,0,0,1,0,0,1,0,1,1,3,NA,0,"1",7640000,2392000,0,0,177000,2215000,0,0,0,0,0,0,0,0,0,0
"722","HNT",2009,0,0,0,0,0,1,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"723","HNT",2009,0,0,0,0,0,1,0,0,1,0,1,0,3,0,0,"1",7640000,2392000,0,0,177000,2215000,0,0,0,0,0,0,0,0,0,0
"724","HNT",2009,0,0,0,0,0,1,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"725","HNT",2010,0,0,0,0,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"726","HNT",2010,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,"1",7352000,1009000,0,0,198000,811000,0,0,0,0,0,0,0,0,0,0
"727","HNT",2010,0,0,0,0,0,0,0,1,1,0,0,1,3,NA,0,"1",7352000,1009000,0,0,198000,811000,0,0,0,0,0,0,0,0,0,0
"728","HNT",2010,0,0,0,0,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"729","HNT",2010,0,0,0,0,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"730","HNT",2011,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,"1",7162000,4068000,0,0,1191000,2877000,0,0,0,0,0,0,0,0,0,0
"731","HNT",2011,0,0,0,0,0,1,0,0,1,0,0,1,3,NA,0,"1",7162000,4068000,0,0,1191000,2877000,0,0,0,0,0,0,0,0,0,0
"732","HNT",2011,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"733","HNT",2011,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"734","HNT",2011,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"735","HNT",2013,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,"1",7044000,2216000,0,0,1224000,992000,0,0,0,0,0,0,0,0,0,0
"736","HNT",2013,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"737","HNT",2013,0,1,0,0,0,0,0,0,1,0,0,1,3,NA,0,"1",7044000,2216000,0,0,1224000,992000,0,0,0,0,0,0,0,0,0,0
"738","HNT",2013,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"739","HNT",2013,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"740","HON",2006,0,0,0,0,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"741","HON",2006,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,"1",25600000,8100000,0,0,6100000,1900000,100000,0,0,0,0,0,0,0,0,0
"742","HON",2006,0,0,0,0,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"743","HON",2006,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,"1",25600000,8100000,0,0,6100000,1900000,100000,0,0,0,0,0,0,0,0,0
"744","HON",2006,0,0,0,0,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"745","HON",2007,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"746","HON",2007,0,0,0,0,0,1,0,0,1,0,0,1,1,NA,1,"1",25600000,7300000,0,0,5700000,1500000,100000,0,0,0,0,0,0,0,0,0
"747","HON",2007,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"748","HON",2007,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,"1",25600000,7300000,0,0,5700000,1500000,100000,0,0,0,0,0,0,0,0,0
"749","HON",2007,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"750","HRB",2005,0,1,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"751","HRB",2005,0,1,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"752","HRB",2005,0,1,0,0,0,0,0,0,0,1,0,1,4,1,0,"0",3536320,563858,0,0,252186,311672,0,0,0,0,0,0,0,0,0,0
"753","HRB",2005,0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"754","HRB",2005,0,1,0,0,0,0,0,0,0,1,0,0,4,0,0,"0",3536320,563858,0,0,252186,311672,0,0,0,0,0,0,0,0,0,0
"755","HRB",2006,0,1,0,0,0,0,0,0,1,0,0,0,4,0,0,"1",4113270,612163,0,0,0,612163,0,0,0,0,0,0,0,0,0,0
"756","HRB",2006,0,1,0,0,0,0,0,0,1,0,0,1,4,1,0,"1",4113270,612163,0,0,0,612163,0,0,0,0,0,0,0,0,0,0
"757","HRB",2006,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"758","HRB",2006,0,1,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"759","HRB",2006,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"760","HRB",2010,0,0,0,1,0,0,0,0,1,0,0,1,3,NA,0,"1",3680060,369377,0,0,249572,119805,0,0,0,0,0,0,0,0,0,0
"761","HRB",2010,0,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"762","HRB",2010,0,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"763","HRB",2010,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,"1",3680060,369377,0,0,249572,119805,0,0,0,0,0,0,0,0,0,0
"764","HRB",2010,0,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"765","HRB",2010,0,0,0,1,0,0,0,0,1,0,0,1,3,NA,0,"1",3680060,369377,0,0,249572,119805,0,0,0,0,0,0,0,0,0,0
"766","HRB",2010,0,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"767","HRB",2010,0,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"768","HRB",2010,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,"1",3680060,369377,0,0,249572,119805,0,0,0,0,0,0,0,0,0,0
"769","HRB",2010,0,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"770","HRB",2012,0,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"771","HRB",2012,0,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"772","HRB",2012,0,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"773","HRB",2012,0,0,0,1,0,0,0,0,1,0,0,1,3,1,0,"1",2914430,477686,0,0,369061,108625,0,0,0,0,0,0,0,0,0,0
"774","HRB",2012,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,"1",2914430,477686,0,0,369061,108625,0,0,0,0,0,0,0,0,0,0
"775","HSIC",2007,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"776","HSIC",2007,0,0,0,0,0,1,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"777","HSIC",2007,0,0,0,0,0,1,0,0,1,0,1,0,7,0,0,"1",4094840,1385180,0,0,1340610,44570,0,0,0,0,0,0,0,0,0,0
"778","HSIC",2007,0,0,0,0,0,1,0,0,1,0,1,1,7,NA,0,"1",4094840,1385180,0,0,1340610,44570,0,0,0,0,0,0,0,0,0,0
"779","HSIC",2007,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"780","HTZ",2006,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,"1",8786000,1415000,0,0,774000,579000,62000,0,0,0,0,0,0,0,0,0
"781","HTZ",2006,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,"1",8786000,1415000,0,0,774000,579000,62000,0,0,0,0,0,0,0,0,0
"782","HUM",2006,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"783","HUM",2006,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,"1",4694620,194268,0,0,35046,140937,18285,0,0,0,0,0,0,0,0,0
"784","HUM",2006,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"785","HUM",2006,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,"1",4694620,194268,0,0,35046,140937,18285,0,0,0,0,0,0,0,0,0
"786","HUM",2006,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"787","HUM",2010,0,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"788","HUM",2010,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,"1",4328200,1099140,0,0,93140,1004500,1500,0,0,0,0,0,0,0,0,0
"789","HUM",2010,0,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"790","HUM",2010,0,0,0,1,0,0,0,0,1,0,1,1,1,NA,1,"1",4328200,1099140,0,0,93140,1004500,1500,0,0,0,0,0,0,0,0,0
"791","HUM",2010,0,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"792","HUM",2010,0,0,0,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"793","HUM",2010,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,"1",4328200,1099140,0,0,93140,1004500,1500,0,0,0,0,0,0,0,0,0
"794","HUM",2010,0,0,0,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"795","HUM",2010,0,0,0,0,1,0,0,0,1,0,1,1,1,NA,1,"1",4328200,1099140,0,0,93140,1004500,1500,0,0,0,0,0,0,0,0,0
"796","HUM",2010,0,0,0,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"797","HUM",2014,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,"1",6851500,1839880,0,0,386253,1110000,343632,0,0,0,0,0,0,0,0,0
"798","HUM",2014,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
