tic,emp (000),ni M$,sale M$,mkvalt M$,gvkey,datadate,fyear
GWR,2.481,61.327,544.866,1339.0886,63123,20091231,2009
GWR,2.502,81.26,630.195,2215.1633,63123,20101231,2010
GWR,2.62,119.484,829.096,2571.621,63123,20111231,2011
GWR,4.6,52.433,875.616,3582.455,63123,20121231,2012
GWR,4.8,271.296,1569.011,5142.8052,63123,20131231,2013
GWR,5.2,260.755,1639.012,4851.9034,63123,20141231,2014
GWR,7.5,225.037,2000.401,3099.9532,63123,20151231,2015
GWRE,,,,,190455,20070731,2007
GWRE,,,,,190455,20080731,2008
GWRE,,,,,190455,20090731,2009
GWRE,,15.519,144.691,,190455,20100731,2010
GWRE,0.684,35.558,172.472,,190455,20110731,2011
GWRE,0.837,15.2,232.061,1384.5366,190455,20120731,2012
GWRE,1.149,15.383,300.649,2534.0978,190455,20130731,2013
GWRE,1.183,14.721,350.246,2797.821,190455,20140731,2014
GWRE,1.341,9.885,380.537,4192.9043,190455,20150731,2015
GWRE,1.536,14.976,424.446,4489.7688,190455,20160731,2016
GWW,16.732,346.324,5526.636,6378.8076,5256,20051231,2005
GWW,17.074,383.399,5883.654,5879.7159,5256,20061231,2006
GWW,18.036,420.12,6418.014,6954.2517,5256,20071231,2007
GWW,18.334,475.355,6850.032,5895.734,5256,20081231,2008
GWW,18,430.466,6221.991,6998.5819,5256,20091231,2009
GWW,18.5,510.865,7182.158,9581.7956,5256,20101231,2010
GWW,21.4,658.423,8078.185,13096.374,5256,20111231,2011
GWW,22.413,689.881,8950.045,14060.2629,5256,20121231,2012
GWW,23.7,797.036,9437.758,17586.6887,5256,20131231,2013
GWW,23.6,801.729,9964.953,17187.7425,5256,20141231,2014
GWW,25.8,768.996,9973.384,12566.4551,5256,20151231,2015
GXP,2.382,162.31,2604.882,2089.7584,6334,20051231,2005
GXP,2.47,127.63,2675.349,2555.1936,6334,20061231,2006
GXP,2.504,159.2,3267.1,2528.3809,6334,20071231,2007
GXP,3.259,154.5,1670.1,2305.1992,6334,20081231,2008
GXP,3.197,150.1,1965,2625.8714,6334,20091231,2009
GXP,3.188,211.7,2255.5,2631.4751,6334,20101231,2010
GXP,3.053,174.4,2318,2965.1728,6334,20111231,2011
GXP,3.09,199.9,2309.9,3118.1943,6334,20121231,2012
GXP,2.964,250.2,2446.3,3729.7118,6334,20131231,2013
GXP,2.935,242.8,2568.2,4379.7708,6334,20141231,2014
GXP,2.899,213,2502.2,4216.7732,6334,20151231,2015
H,,,,,183366,20061231,
H,,,,,183366,20071231,
H,,168,3837,,183366,20081231,2008
H,45,-43,3332,5183.2138,183366,20091231,2009
H,45,66,3527,7960.0893,183366,20101231,2010
H,50,113,3698,6216.6977,183366,20111231,2011
H,45,88,3949,6250.8856,183366,20121231,2012
H,45,207,4184,7721.2501,183366,20131231,2013
H,45,344,4415,8976.2272,183366,20141231,2014
H,45,124,4328,6405.7227,183366,20151231,2015
HAE,1.546,39.639,383.598,1103.6223,24021,20050331,2004
HAE,1.661,69.076,419.733,1362.1083,24021,20060331,2005
HAE,1.826,49.109,449.607,1239.6698,24021,20070331,2006
HAE,1.875,51.98,516.44,1530.9081,24021,20080331,2007
HAE,2.016,59.304,597.879,1411.2598,24021,20090331,2008
HAE,2.327,58.37,645.43,1453.9532,24021,20100331,2009
HAE,2.201,79.98,676.694,1681.7564,24021,20110331,2010
HAE,2.337,66.886,727.844,1763.0434,24021,20120331,2011
HAE,3.563,38.8,891.99,2125.9931,24021,20130331,2012
HAE,3.782,35.148,938.509,1696.0162,24021,20140331,2013
HAE,3.383,16.897,910.373,2321.0613,24021,20150331,2014
HAE,3.225,-55.579,908.832,1781.6014,24021,20160331,2015
HAL,106,2358,21007,31847.44,5439,20051231,2005
HAL,104,2348,22504,30987.9,5439,20061231,2006
HAL,51,3499,15264,33360.8,5439,20071231,2007
HAL,57,1538,18279,16271.1,5439,20081231,2008
HAL,51,1145,14675,27141.18,5439,20091231,2009
HAL,58,1835,17973,37155.3,5439,20101231,2010
HAL,68,2839,24829,31783.71,5439,20111231,2011
HAL,73,2635,28503,32227.01,5439,20121231,2012
HAL,77,2125,29402,43086.75,5439,20131231,2013
HAL,80,3500,32870,33351.84,5439,20141231,2014
HAL,65,-671,23633,29138.24,5439,20151231,2015
HAR,10.845,232.848,3030.889,5423.7017,12788,20050630,2005
HAR,11.246,255.295,3247.897,5639.9691,12788,20060630,2006
HAR,11.688,313.963,3551.144,7619.9152,12788,20070630,2007
HAR,11.694,107.786,4112.503,2422.06,12788,20080630,2008
